tau_c	metric	value
20000.0	trace_distance	0.3274838328
20000.0	trace_distance	0.3273627758
20000.0	trace_distance	0.3283615112
20000.0	trace_distance	0.3274018764
20000.0	trace_distance	0.3273688555
20000.0	trace_distance	0.3277904391
20000.0	trace_distance	0.3299270868
20000.0	trace_distance	0.3280028105
20000.0	trace_distance	0.3273878694
20000.0	trace_distance	0.3274825811
20000.0	trace_distance	0.3284181952
20000.0	trace_distance	0.3278771341
20000.0	trace_distance	0.3276349008
20000.0	trace_distance	0.3275775909
20000.0	trace_distance	0.3275568187
20000.0	trace_distance	0.3273900747
20000.0	trace_distance	0.3277897835
20000.0	trace_distance	0.3273975849
20000.0	trace_distance	0.3274332583
20000.0	trace_distance	0.3275083899
20000.0	trace_distance	0.3273661137
20000.0	trace_distance	0.3275903761
20000.0	trace_distance	0.3276455700
20000.0	trace_distance	0.3274878860
20000.0	trace_distance	0.3274132609
20000.0	trace_distance	0.3290227056
20000.0	trace_distance	0.3282817602
20000.0	trace_distance	0.3283918798
20000.0	trace_distance	0.3276072145
20000.0	trace_distance	0.3276770711
20000.0	trace_distance	0.3275029957
20000.0	trace_distance	0.3276115954
20000.0	trace_distance	0.3273724318
20000.0	trace_distance	0.3273627162
20000.0	trace_distance	0.3285968006
20000.0	trace_distance	0.3273649216
20000.0	trace_distance	0.3274925947
20000.0	trace_distance	0.3277494907
20000.0	trace_distance	0.3276571631
20000.0	trace_distance	0.3276805282
20000.0	trace_distance	0.3275750279
20000.0	trace_distance	0.3290097713
20000.0	trace_distance	0.3276831210
20000.0	trace_distance	0.3282837868
20000.0	trace_distance	0.3273728788
20000.0	trace_distance	0.3273726106
20000.0	trace_distance	0.3286174238
20000.0	trace_distance	0.3274207711
20000.0	trace_distance	0.3279026747
20000.0	trace_distance	0.3274806440
20000.0	trace_distance	0.3274647593
20000.0	trace_distance	0.3276139200
20000.0	trace_distance	0.3273743987
20000.0	trace_distance	0.3285051584
40000.0	fidelity1	0.7817435265
40000.0	fidelity1	0.7817487717
40000.0	fidelity1	0.7817310691
40000.0	fidelity1	0.7817532420
40000.0	fidelity1	0.7816584110
40000.0	fidelity1	0.7817546725
40000.0	fidelity1	0.7817434072
40000.0	fidelity1	0.7816658020
40000.0	fidelity1	0.7816883922
40000.0	fidelity1	0.7817148566
40000.0	fidelity1	0.7816745639
40000.0	fidelity1	0.7817422748
40000.0	fidelity1	0.7817417979
40000.0	fidelity1	0.7817580104
40000.0	fidelity1	0.7817565799
40000.0	fidelity1	0.7817102671
40000.0	fidelity1	0.7817046046
40000.0	fidelity1	0.7817360163
40000.0	fidelity1	0.7817401886
40000.0	fidelity1	0.7816929817
40000.0	fidelity1	0.7817065120
40000.0	fidelity1	0.7817515135
40000.0	fidelity1	0.7816540599
40000.0	fidelity1	0.7817508578
40000.0	fidelity1	0.7816841602
40000.0	fidelity1	0.7817538977
40000.0	fidelity1	0.7817541957
40000.0	fidelity1	0.7816753387
40000.0	fidelity1	0.7817438841
40000.0	fidelity1	0.7817509174
40000.0	fidelity1	0.7816758156
40000.0	fidelity1	0.7816427946
40000.0	fidelity1	0.7817491889
40000.0	fidelity1	0.7813720107
40000.0	fidelity1	0.7816655040
40000.0	fidelity1	0.7816509008
40000.0	fidelity1	0.7817262411
40000.0	fidelity1	0.7815558314
40000.0	fidelity1	0.7817376852
40000.0	fidelity1	0.7817494273
40000.0	fidelity1	0.7816855311
40000.0	fidelity1	0.7817365527
40000.0	fidelity1	0.7817211151
40000.0	fidelity1	0.7817292213
40000.0	fidelity1	0.7817395926
40000.0	fidelity1	0.7817241549
40000.0	fidelity1	0.7816717625
40000.0	fidelity1	0.7815709114
40000.0	fidelity1	0.7817561030
40000.0	fidelity1	0.7817555666
40000.0	fidelity1	0.7817517519
40000.0	fidelity1	0.7817581892
40000.0	fidelity1	0.7815843821
40000.0	fidelity1	0.7817475200
40000.0	fidelity1	0.7817462683
40000.0	fidelity1	0.7817580104
40000.0	fidelity1	0.7817591429
40000.0	fidelity1	0.7817244530
40000.0	fidelity1	0.7817559242
40000.0	fidelity1	0.7816950679
40000.0	fidelity1	0.7816753387
40000.0	fidelity1	0.7817324400
40000.0	fidelity1	0.7816355228
40000.0	fidelity1	0.7816318870
40000.0	fidelity1	0.7816824913
40000.0	fidelity1	0.7816580534
40000.0	fidelity1	0.7817518115
40000.0	fidelity1	0.7816505432
40000.0	fidelity1	0.7815477252
40000.0	fidelity1	0.7817580104
40000.0	fidelity1	0.7817311287
40000.0	fidelity1	0.7817027569
40000.0	fidelity1	0.7816962004
40000.0	fidelity1	0.7817494273
40000.0	fidelity1	0.7815564871
40000.0	fidelity1	0.7817479968
40000.0	fidelity1	0.7817006111
40000.0	fidelity1	0.7817583084
40000.0	fidelity1	0.7817330360
40000.0	fidelity1	0.7817586660
40000.0	fidelity1	0.7817165852
40000.0	fidelity1	0.7817405462
40000.0	fidelity1	0.7817391157
40000.0	fidelity1	0.7817263603
40000.0	fidelity1	0.7817405462
40000.0	fidelity1	0.7817199230
40000.0	fidelity1	0.7817532420
40000.0	fidelity1	0.7817351818
40000.0	fidelity1	0.7817077637
40000.0	fidelity1	0.7817546129
40000.0	fidelity1	0.7817583084
40000.0	fidelity1	0.7817095518
40000.0	fidelity1	0.7817577124
40000.0	fidelity1	0.7817109823
40000.0	fidelity1	0.7817462683
40000.0	fidelity1	0.7817530632
40000.0	fidelity1	0.7816023827
40000.0	fidelity1	0.7816277742
40000.0	fidelity1	0.7817581892
40000.0	fidelity1	0.7817184329
40000.0	trace_distance	0.3273982406
40000.0	trace_distance	0.3273820877
40000.0	trace_distance	0.3274253905
40000.0	trace_distance	0.3273697495
40000.0	trace_distance	0.3275914192
40000.0	trace_distance	0.3273711205
40000.0	trace_distance	0.3274006844
40000.0	trace_distance	0.3275744915
40000.0	trace_distance	0.3275230527
40000.0	trace_distance	0.3274621964
40000.0	trace_distance	0.3275546134
40000.0	trace_distance	0.3273992538
40000.0	trace_distance	0.3274006844
40000.0	trace_distance	0.3273673058
40000.0	trace_distance	0.3273665905
40000.0	trace_distance	0.3274714649
40000.0	trace_distance	0.3274835646
40000.0	trace_distance	0.3274175823
40000.0	trace_distance	0.3274045587
40000.0	trace_distance	0.3275122344
40000.0	trace_distance	0.3274768591
40000.0	trace_distance	0.3273756206
40000.0	trace_distance	0.3276014924
40000.0	trace_distance	0.3273774683
40000.0	trace_distance	0.3275323510
40000.0	trace_distance	0.3273742199
40000.0	trace_distance	0.3273723722
40000.0	trace_distance	0.3275529742
40000.0	trace_distance	0.3273957074
40000.0	trace_distance	0.3273835778
40000.0	trace_distance	0.3275514245
40000.0	trace_distance	0.3276270032
40000.0	trace_distance	0.3273800313
40000.0	trace_distance	0.3282496929
40000.0	trace_distance	0.3275755048
40000.0	trace_distance	0.3276090622
40000.0	trace_distance	0.3274363279
40000.0	trace_distance	0.3278299272
40000.0	trace_distance	0.3274098039
40000.0	trace_distance	0.3273829520
40000.0	trace_distance	0.3275293708
40000.0	trace_distance	0.3274163604
40000.0	trace_distance	0.3274477124
40000.0	trace_distance	0.3274289966
40000.0	trace_distance	0.3274055719
40000.0	trace_distance	0.3274412155
40000.0	trace_distance	0.3275563717
40000.0	trace_distance	0.3277905881
40000.0	trace_distance	0.3273676634
40000.0	trace_distance	0.3273728788
40000.0	trace_distance	0.3273744583
40000.0	trace_distance	0.3273630738
40000.0	trace_distance	0.3277615309
40000.0	trace_distance	0.3273887038
40000.0	trace_distance	0.3273901939
40000.0	trace_distance	0.3273635507
40000.0	trace_distance	0.3273632526
40000.0	trace_distance	0.3274415433
40000.0	trace_distance	0.3273718953
40000.0	trace_distance	0.3275074363
40000.0	trace_distance	0.3275564909
40000.0	trace_distance	0.3274219036
40000.0	trace_distance	0.3276391625
40000.0	trace_distance	0.3276522458
40000.0	trace_distance	0.3275364041
40000.0	trace_distance	0.3275927901
40000.0	trace_distance	0.3273773789
40000.0	trace_distance	0.3276115358
40000.0	trace_distance	0.3278447092
40000.0	trace_distance	0.3273632526
40000.0	trace_distance	0.3274250627
40000.0	trace_distance	0.3274854422
40000.0	trace_distance	0.3275051713
40000.0	trace_distance	0.3273785114
40000.0	trace_distance	0.3278245926
40000.0	trace_distance	0.3273860216
40000.0	trace_distance	0.3274978995
40000.0	trace_distance	0.3273627460
40000.0	trace_distance	0.3274205923
40000.0	trace_distance	0.3273628652
40000.0	trace_distance	0.3274580836
40000.0	trace_distance	0.3274036646
40000.0	trace_distance	0.3274065256
40000.0	trace_distance	0.3274358511
40000.0	trace_distance	0.3274036050
40000.0	trace_distance	0.3274521828
40000.0	trace_distance	0.3273747265
40000.0	trace_distance	0.3274159133
40000.0	trace_distance	0.3274738491
40000.0	trace_distance	0.3273699880
40000.0	trace_distance	0.3273625672
40000.0	trace_distance	0.3274762630
40000.0	trace_distance	0.3273641467
40000.0	trace_distance	0.3274711370
40000.0	trace_distance	0.3273900151
40000.0	trace_distance	0.3273746669
40000.0	trace_distance	0.3277195692
40000.0	trace_distance	0.3276618123
40000.0	trace_distance	0.3273631334
40000.0	trace_distance	0.3274551034
average_flux	fidelity1	0.9523334503
average_flux	trace_distance	0.0714998096
